variable,code,label,source_year
v633e,0,No,2024
v633e,1,Sí,2024
v633e,8,No sabe,2024
v633f,0,No,2024
v633f,1,Sí,2024
v633f,8,No sabe,2024
v633g,0,No,2024
v633g,1,Sí,2024
v633g,8,No sabe,2024
v634,0,No,2024
v634,1,Sí,2024
v634,8,No sabe,2024
v701,0,Sin educación,2024
v701,1,Primario,2024
v701,2,Secundario,2024
v701,3,Superior,2024
v701,8,No sabe,2024
v702,98,No sabe,2024
v704,0,"Otro, no trabaja, no especificada",2024
v704,1,Fuerzas Armadas,2024
v704,11,Miembros del Poder Ejecutivo y de los Cuerpos Legislativos del Personal,2024
v704,12,Directores de Empresa (con 3 o más Directores),2024
v704,13,Directores de la Educación,2024
v704,14,Gerente de Pequeñas Empresas (Talleres),2024
v704,2,Fuerzas Policiales,2024
v704,21,"Profesionales de las Ciencias Físicas, Químicas, Matemáticas e Ingeniería, Civil, Arquitecto",2024
v704,22,Ingenierías (diferentes a Ing. Civil),2024
v704,23,"Profesionales de las Ciencias Biológicas, la Medicina y la Salud.",2024
v704,24,"Profesores (Maestros y/o Pedagogos), Auxiliar de Educación",2024
v704,25,"Profesionales de Derecho, Ciencias Económicas Administrativas",2024
v704,26,"Bibliotecario, Ciencias Sociales, Periodistas, Psicólogos",2024
v704,27,"Profesionales de las Artes, Escultura, Música y Afines",2024
v704,28,"Otros Profesionales y Trabajadores Varios: Turismo y Hotelería, Relacionista Público, Diplomáticos, Sacerdotes",2024
v704,31,"Técnicos de Nivel Medio en Ciencias Físicas, Químicas, Matemáticas e Ingeniería",2024
v704,32,"Operadores de Equipos Especializados, Fotógrafos y Afines",2024
v704,33,"Técnicos en Navegación Marítima y Aeronáutica e Inspectores de Seguridad, Salud y Control de Calidad",2024
v704,34,Técnicos de Nivel Medio y Trabajadores Asimilados de las Ciencias Biológicas,2024
v704,35,"Técnicos de Nivel Medio y Trabajadores Asimilados de la Medicina y la Salud, Aplicación de Inyectables, Enfermera Técnic",2024
v704,36,"Jefes de Ventas y Técnicos en Administración, Contabilidad, Economía y Operaciones Financieras y Comerciales (Afines), T",2024
v704,37,Agentes de Servicios Administrativos (Asesor Previsional AFP),2024
v704,38,Asistentes y Auxiliares en la Administración,2024
v704,39,"Artistas Afines, Trabajadores del Espectáculo, Atletas y Auxiliares de Cultos Religiosos",2024
v704,41,"Jefes de Dependencias Administrativas, Oficinistas, Secretarias, Digitador, Tipeos por Computadora",2024
v704,42,Personal Administrativo y Empleados Afines,2024
v704,43,"Jefes de Servicios de Transportes y Trabajadores Afines, Controlador de Microbús",2024
v704,44,"Jefes de Servicios de Correos; Empleados de Bibliotecas, de Imprenta y Afines, Carteros, Mensajeros",2024
v704,45,"Cajeros, Recepcionistas y Trabajadores Asimilados, Telefonista, Cobradores (Excluye el Cobrador de Microbús)",2024
v704,46,"Empleados de Oficina en Operación de Campo y Otros Oficinistas, Encuestadores, Registradores, Supervisor de Campo, Auxil",2024
v704,5,"Pensionado, Jubilado, Rentista, Estudiante.",2024
v704,51,"Personal al Servicio Directo de los Pasajeros, Guía de Turismo, Aeromoza",2024
v704,52,"Jefes, Ecónomas y Mayordomos, Azafata, Mozo",2024
v704,53,"Trabajadores de los Cuidados Personales,  Auxiliar de Enfermería, Ayudante en Consultorio Dental",2024
v704,54,"Peluqueros, Especialistas en Tratamiento de Belleza y Trabajadores Asimilados",2024
v704,55,"Trabajadores de Servicios Varios, Modelos, Tramitador de Documentos para Sepelio, Cartomancia",2024
v704,56,"Personal de los Servicios de Protección y Seguridad, Bombero, Policía Municipal, Serenazgo, Policía Particular",2024
v704,57,"Comerciantes Vendedores al Por Mayor y Por Menor, Vendedor en Kiosko, Vendedora en Puesto de Mercado, Demostrador de Art",2024
v704,58,"Comerciantes y Vendedores (No ambulatorio), No Clasificados Bajo otros Epígrafes, Vendedor Comisionista, Vendedor, Agent",2024
v704,61,"Agricult. (Expl.) y Trab. Calificados de Cultivos Extensivos: Peones de Labranza y Peones Agropecuarios,Peones Forestale",2024
v704,62,Criadores y Trabajadores Pecuarios Calificados de Cría de Animales para el Mercado y Afines,2024
v704,63,"Pescadores, Cazadores y Tramperos Peones de la Pesca, la Caza y la Trampa",2024
v704,71,"Mineros, Canteros, Sondistas y Trabajadores Asimilados",2024
v704,72,Obreros de Tratamiento de la Madera y de la Fabricación de Papel,2024
v704,73,Obreros de los Tratamientos Químicos y Trabajadores Asimilados,2024
v704,74,"Hilanderos, Tejedores, Tintoreros y Trabajadores Asimilados",2024
v704,75,"Obreros de la Preparación, Curtido y Tratamiento de Pieles",2024
v704,76,"Obreros de la Preparación de Alimentos y Bebidas Degollador de Reses, Cortador de Carne, Panadero, Pastelero",2024
v704,77,"Obreros de Calzado, Sastres, Modistos, Peleteros, Ebanistas, Tapiceros y Otros Afines, Sombrerero",2024
v704,78,"Obreros, Mecánicos y Ajustadores de Metales, Equipos Eléctricos, Electrónicos y de Vehículos de Motor, Mecánico de Vehíc",2024
v704,79,"Ajustadores, Montadores e Instaladores de Máquinas e Instrumentos de Precisión, Relojeros, Mecánicos, Joyeros y Plateros",2024
v704,81,"Obreros de la Fabricación de Productos de Caucho y Plástico, Instrumentos de Música, Pintores y Conductores de Maquinari",2024
v704,82,Confeccionadores de Productos de Papel y Cartón,2024
v704,83,"Obreros de las Artes Gráficas, Fotógrafo (Excluye Fotógrafo Ambulante)",2024
v704,84,Obreros Manufactureros y Trabajadores Asimilados No Clasificados en Otras Clasificaciones,2024
v704,85,"Pintores de Edificios, de Decoración de Teatro, de Construcción Metálica, de Autos, de Pincel y de Rodillo",2024
v704,86,"Obreros en la Construcción, Albañil, Carpintero, Ebanista",2024
v704,87,"Operadores de Máquinas Agrícolas, Fijas y de Instalaciones Similares y Obreros de la Manipulación de Mercancías y Materi",2024
v704,88,"Conductores de Medios de Transporte y Personas en Ocupaciones Afines (Excepto a Pedal y a Mano), Chofer, Taxista",2024
v704,91,Vendedores Ambulantes,2024
v704,93,"Cobradores y Vendedores de los Servicios de Transporte y Afines, Cobrador de Microbús",2024
v704,94,"Personal Doméstico, Limpiadores, Lavanderos, Planchadores y Afines, Conserje, Limpiabotas, Fotógrafo Ambulante, Jardiner",2024
v704,95,"Mensajeros, Repartidores, Porteros y Afines, Lector de Medidores, Guardián",2024
v704,96,Recolectores de Basura,2024
v704,98,"Peones de la Minería, Suministro Electricidad, Gas y Agua, la Construcción, la Industria Manufacturera y el Transporte",2024
v705,0,No trabaja,2024
v705,1,"Profesional, Técnico, Gerente",2024
v705,2,Eclesiástico,2024
v705,3,Ventas,2024
v705,4,"Agricultor, trabajador independiente",2024
v705,5,"Agricultor, empleado",2024
v705,6,Empleado del hogar,2024
v705,7,Servicios,2024
v705,8,Habilidades manuales,2024
v705,9,Sin habilidades manuales,2024
v705,98,Don't know,2013
v714,0,No,2024
v714,1,Sí,2024
v714a,0,No,2024
v714a,1,Sí,2024
v715,97,Inconsistent,2013
v715,98,No sabe,2024
v716,0,"Otro, no trabaja, no especificada",2024
v716,1,Fuerzas Armadas,2024
v716,11,Miembros del Poder Ejecutivo y de los Cuerpos Legislativos del Personal,2024
v716,12,Directores de Empresa (con 3 o más Directores),2024
v716,13,Directores de la Educación,2024
v716,14,Gerente de Pequeñas Empresas (Talleres),2024
v716,2,Fuerzas Policiales,2024
v716,21,"Profesionales de las Ciencias Físicas, Químicas, Matemáticas e Ingeniería, Civil, Arquitecto",2024
v716,22,Ingenierías (diferentes a Ing. Civil),2024
v716,23,"Profesionales de las Ciencias Biológicas, la Medicina y la Salud.",2024
v716,24,"Profesores (Maestros y/o Pedagogos), Auxiliar de Educación",2024
v716,25,"Profesionales de Derecho, Ciencias Económicas Administrativas",2024
v716,26,"Bibliotecario, Ciencias Sociales, Periodistas, Psicólogos",2024
v716,27,"Profesionales de las Artes, Escultura, Música y Afines",2024
v716,28,"Otros Profesionales y Trabajadores Varios: Turismo y Hotelería, Relacionista Público, Diplomáticos, Sacerdotes",2024
v716,31,"Técnicos de Nivel Medio en Ciencias Físicas, Químicas, Matemáticas e Ingeniería",2024
v716,32,"Operadores de Equipos Especializados, Fotógrafos y Afines",2024
v716,33,"Técnicos en Navegación Marítima y Aeronáutica e Inspectores de Seguridad, Salud y Control de Calidad",2024
v716,34,Técnicos de Nivel Medio y Trabajadores Asimilados de las Ciencias Biológicas,2024
v716,35,"Técnicos de Nivel Medio y Trabajadores Asimilados de la Medicina y la Salud, Aplicación de Inyectables, Enfermera Técnic",2024
v716,36,"Jefes de Ventas y Técnicos en Administración, Contabilidad, Economía y Operaciones Financieras y Comerciales (Afines), T",2024
v716,37,Agentes de Servicios Administrativos (Asesor Previsional AFP),2024
v716,38,Asistentes y Auxiliares en la Administración,2024
v716,39,"Artistas Afines, Trabajadores del Espectáculo, Atletas y Auxiliares de Cultos Religiosos",2024
v716,41,"Jefes de Dependencias Administrativas, Oficinistas, Secretarias, Digitador, Tipeos por Computadora",2024
v716,42,Personal Administrativo y Empleados Afines,2024
v716,43,"Jefes de Servicios de Transportes y Trabajadores Afines, Controlador de Microbús",2024
v716,44,"Jefes de Servicios de Correos; Empleados de Bibliotecas, de Imprenta y Afines, Carteros, Mensajeros",2024
v716,45,"Cajeros, Recepcionistas y Trabajadores Asimilados, Telefonista, Cobradores (Excluye el Cobrador de Microbús)",2024
v716,46,"Empleados de Oficina en Operación de Campo y Otros Oficinistas, Encuestadores, Registradores, Supervisor de Campo, Auxil",2024
v716,5,"Pensionado, Jubilado, Rentista, Estudiante.",2024
v716,51,"Personal al Servicio Directo de los Pasajeros, Guía de Turismo, Aeromoza",2024
v716,52,"Jefes, Ecónomas y Mayordomos, Azafata, Mozo",2024
v716,53,"Trabajadores de los Cuidados Personales,  Auxiliar de Enfermería, Ayudante en Consultorio Dental",2024
v716,54,"Peluqueros, Especialistas en Tratamiento de Belleza y Trabajadores Asimilados",2024
v716,55,"Trabajadores de Servicios Varios, Modelos, Tramitador de Documentos para Sepelio, Cartomancia",2024
v716,56,"Personal de los Servicios de Protección y Seguridad, Bombero, Policía Municipal, Serenazgo, Policía Particular",2024
v716,57,"Comerciantes Vendedores al Por Mayor y Por Menor, Vendedor en Kiosko, Vendedora en Puesto de Mercado, Demostrador de Art",2024
v716,58,"Comerciantes y Vendedores (No ambulatorio), No Clasificados Bajo otros Epígrafes, Vendedor Comisionista, Vendedor, Agent",2024
v716,61,"Agricult. (Expl.) y Trab. Calificados de Cultivos Extensivos: Peones de Labranza y Peones Agropecuarios,Peones Forestale",2024
v716,62,Criadores y Trabajadores Pecuarios Calificados de Cría de Animales para el Mercado y Afines,2024
v716,63,"Pescadores, Cazadores y Tramperos Peones de la Pesca, la Caza y la Trampa",2024
v716,71,"Mineros, Canteros, Sondistas y Trabajadores Asimilados",2024
v716,72,Obreros de Tratamiento de la Madera y de la Fabricación de Papel,2024
v716,73,Obreros de los Tratamientos Químicos y Trabajadores Asimilados,2024
v716,74,"Hilanderos, Tejedores, Tintoreros y Trabajadores Asimilados",2024
v716,75,"Obreros de la Preparación, Curtido y Tratamiento de Pieles",2024
v716,76,"Obreros de la Preparación de Alimentos y Bebidas Degollador de Reses, Cortador de Carne, Panadero, Pastelero",2024
v716,77,"Obreros de Calzado, Sastres, Modistos, Peleteros, Ebanistas, Tapiceros y Otros Afines, Sombrerero",2024
v716,78,"Obreros, Mecánicos y Ajustadores de Metales, Equipos Eléctricos, Electrónicos y de Vehículos de Motor, Mecánico de Vehíc",2024
v716,79,"Ajustadores, Montadores e Instaladores de Máquinas e Instrumentos de Precisión, Relojeros, Mecánicos, Joyeros y Plateros",2024
v716,81,"Obreros de la Fabricación de Productos de Caucho y Plástico, Instrumentos de Música, Pintores y Conductores de Maquinari",2024
v716,82,Confeccionadores de Productos de Papel y Cartón,2024
v716,83,"Obreros de las Artes Gráficas, Fotógrafo (Excluye Fotógrafo Ambulante)",2024
v716,84,Obreros Manufactureros y Trabajadores Asimilados No Clasificados en Otras Clasificaciones,2024
v716,85,"Pintores de Edificios, de Decoración de Teatro, de Construcción Metálica, de Autos, de Pincel y de Rodillo",2024
v716,86,"Obreros en la Construcción, Albañil, Carpintero, Ebanista",2024
v716,87,"Operadores de Máquinas Agrícolas, Fijas y de Instalaciones Similares y Obreros de la Manipulación de Mercancías y Materi",2024
v716,88,"Conductores de Medios de Transporte y Personas en Ocupaciones Afines (Excepto a Pedal y a Mano), Chofer, Taxista",2024
v716,91,Vendedores Ambulantes,2024
v716,93,"Cobradores y Vendedores de los Servicios de Transporte y Afines, Cobrador de Microbús",2024
v716,94,"Personal Doméstico, Limpiadores, Lavanderos, Planchadores y Afines, Conserje, Limpiabotas, Fotógrafo Ambulante, Jardiner",2024
v716,95,"Mensajeros, Repartidores, Porteros y Afines, Lector de Medidores, Guardián",2024
v716,96,Recolectores de Basura,2024
v716,98,"Peones de la Minería, Suministro Electricidad, Gas y Agua, la Construcción, la Industria Manufacturera y el Transporte,",2024
v717,0,No trabaja,2024
v717,1,"Profesional, Técnico, Gerente",2024
v717,2,Eclesiástico,2024
v717,3,Ventas,2024
v717,4,"Agricultor, trabajador independiente",2024
v717,5,"Agricultor, empleado",2024
v717,6,Empleada del hogar,2024
v717,7,Servicios,2024
v717,8,Habilidades manuales,2024
v717,9,Sin habilidades manuales,2024
v717,98,Don't know,2013
v719,1,Para un familiar,2024
v719,2,Para alguien más,2024
v719,3,Por cuenta propia,2024
v721,1,En el hogar,2024
v721,2,Fuera del hogar,2024
v729,0,Sin educación,2024
v729,1,Primaria incompleta,2024
v729,2,Primaria completa,2024
v729,3,Secundaria incompleta,2024
v729,4,Secundaria completa,2024
v729,5,Superior,2024
v729,8,No sabe,2024
v730,96,96+,2024
v730,98,No sabe,2024
v731,0,No,2024
v731,1,En el año pasado,2024
v731,2,Actualmente trabajando,2024
v731,3,"Tener un trabajo, pero en licencia los últimos 7 días",2024
v732,1,Todo el año,2024
v732,2,Por temporada,2024
v732,3,De vez en cuando,2024
v739,1,Entrevistada,2024
v739,2,Entrevistada y esposo/compañero,2024
v739,3,Entrevistada y alguien más,2024
v739,4,Esposo/compañero,2024
v739,5,Alguien más,2024
v740,0,Propio,2024
v740,1,Familiar,2024
v740,2,De alguien más,2024
v740,3,Alquilado,2024
v740,4,Comunitario,2024
v740,8,Don't know,2013
v741,0,No le pagan,2024
v741,1,Solo en efectivo,2024
v741,2,Efectivo y especie,2024
v741,3,Solo en especie,2024
v743a,0,Nadie,2024
v743a,1,Entrevistada,2024
v743a,2,Entrevistada y esposo/compañero,2024
v743a,3,Entrevistada y otra persona,2024
v743a,4,Solo esposo/compañero,2024
v743a,5,Alguien más,2024
v743a,6,Other,2013
v743b,0,Nadie,2024
v743b,1,Entrevistada,2024
v743b,2,Entrevistada y esposo/compañero,2024
v743b,3,Entrevistada y alguien más,2024
v743b,4,Esposo/compañero,2024
v743b,5,Alguien más,2024
v743b,6,Other,2013
v743c,0,Nadie,2024
v743c,1,Entrevistada,2024
v743c,2,Entrevistada y esposo/compañero,2024
v743c,3,Entrevistada y alguien más,2024
v743c,4,Esposo/compañero,2024
v743c,5,Alguien más,2024
v743c,6,Other,2013
v743d,0,Nadie,2024
v743d,1,Entrevistada,2024
v743d,2,Entrevistada y esposo/compañero,2024
v743d,3,Entrevistada y alguien más,2024
v743d,4,Esposo/compañero,2024
v743d,5,Alguien más,2024
v743d,6,Other,2013
v743e,0,Nadie,2024
v743e,1,Entrevistada,2024
v743e,2,Entrevistada y esposo/compañero,2024
v743e,3,Entrevistada y alguien más,2024
v743e,4,Esposo/compañero,2024
v743e,5,Alguien más,2024
v743e,6,Other,2013
v743f,1,Entrevistada,2024
v743f,2,Entrevistada y esposo/compañero,2024
v743f,3,Entrevistada y alguien más,2024
v743f,4,Esposo/compañero,2024
v743f,5,Alguien más,2024
v743f,6,Otro,2024
v743f,7,Esposo/compañero no tiene ganancias,2024
v743f,8,Respondent never married,2013
v744a,0,No,2024
v744a,1,Sí,2024
v744a,8,No sabe,2024
v744b,0,No,2024
v744b,1,Sí,2024
v744b,8,No sabe,2024
v744c,0,No,2024
v744c,1,Sí,2024
v744c,8,No sabe,2024
v744d,0,No,2024
v744d,1,Sí,2024
v744d,8,No sabe,2024
v744e,0,No,2024
v744e,1,Sí,2024
v744e,8,No sabe,2024
v746,1,Más que el,2024
v746,2,Menos que el,2024
v746,3,Igual que el,2024
v746,4,Esposo/compañero no tiene ganancias,2024
v746,8,No sabe,2024
v750,0,No,2024
v750,1,Sí,2024
v750,8,DK,2013
v751,0,No,2024
v751,1,Sí,2024
v754bp,0,No,2024
v754bp,1,Sí,2024
v754bp,8,No sabe,2024
v754cp,0,No,2024
v754cp,1,Si,2024
v754cp,8,No sabe,2024
v754dp,0,No,2024
v754dp,1,Si,2024
v754dp,8,No sabe,2024
v754jp,0,No,2024
v754jp,1,Si,2024
v754jp,8,No sabe,2024
v754wp,0,No,2024
v754wp,1,Si,2024
v754wp,8,No sabe,2024
v756,0,No,2024
v756,1,Sí,2024
v756,8,No sabe,2024
v761,0,No,2024
v761,1,Sí,2024
v761,8,DK,2013
v761b,0,No,2024
v761b,1,Sí,2024
v761b,8,DK,2013
v761c,0,No,2024
v761c,1,Sí,2024
v761c,8,DK,2013
v762aa,0,No,2024
v762aa,1,Sí,2024
v762ab,0,No,2024
v762ab,1,Sí,2024
v762ac,0,No,2024
v762ac,1,Sí,2024
v762ad,0,No,2024
v762ad,1,Sí,2024
v762ae,0,No,2024
v762ae,1,Sí,2024
v762af,0,No,2024
v762af,1,Sí,2024
v762ag,0,No,2024
v762ag,1,Sí,2024
v762ah,0,No,2024
v762ah,1,Sí,2024
v762ai,0,No,2024
v762ai,1,Sí,2024
v762aj,0,No,2024
v762aj,1,Sí,2024
v762ak,0,No,2024
v762ak,1,Sí,2024
v762al,0,No,2024
v762al,1,Sí,2024
v762am,0,No,2024
v762am,1,Sí,2024
v762an,0,No,2024
v762an,1,Sí,2024
v762ao,0,No,2024
v762ao,1,Sí,2024
v762ap,0,No,2024
v762ap,1,Sí,2024
v762aq,0,No,2024
v762aq,1,Sí,2024
v762ar,0,No,2024
v762ar,1,Sí,2024
v762as,0,No,2024
v762as,1,Sí,2024
v762at,0,No,2024
v762at,1,Sí,2024
v762au,0,No,2024
v762au,1,Sí,2024
v762av,0,No,2024
v762av,1,Sí,2024
v762aw,0,No,2024
v762aw,1,Sí,2024
v762ax,0,No,2024
v762ax,1,Sí,2024
v762az,0,No,2024
v762az,1,Sí,2024
v762ba,0,No,2024
v762ba,1,Sí,2024
v762bb,0,No,2024
v762bb,1,Sí,2024
v762bc,0,No,2024
v762bc,1,Sí,2024
v762bd,0,No,2024
v762bd,1,Sí,2024
v762be,0,No,2024
v762be,1,Sí,2024
v762bf,0,No,2024
v762bf,1,Sí,2024
v762bg,0,No,2024
v762bg,1,Sí,2024
v762bh,0,No,2024
v762bh,1,Sí,2024
v762bi,0,No,2024
v762bi,1,Sí,2024
v762bj,0,No,2024
v762bj,1,Sí,2024
v762bk,0,No,2024
v762bk,1,Sí,2024
v762bl,0,No,2024
v762bl,1,Sí,2024
v762bm,0,No,2024
v762bm,1,Sí,2024
v762bn,0,No,2024
v762bn,1,Sí,2024
v762bo,0,No,2024
v762bo,1,Sí,2024
v762bp,0,No,2024
v762bp,1,Sí,2024
v762bq,0,No,2024
v762bq,1,Sí,2024
v762br,0,No,2024
v762br,1,Sí,2024
v762bs,0,No,2024
v762bs,1,Sí,2024
v762bt,0,No,2024
v762bt,1,Sí,2024
v762bu,0,No,2024
v762bu,1,Sí,2024
v762bv,0,No,2024
v762bv,1,Sí,2024
v762bw,0,No,2024
v762bw,1,Sí,2024
v762bx,0,No,2024
v762bx,1,Sí,2024
v762bz,0,No: fuente conocida,2024
v762bz,1,Si: fuente desconocida,2024
v763a,0,No,2024
v763a,1,Sí,2024
v763a,8,No sabe,2024
v763b,0,No,2024
v763b,1,Sí,2024
v763b,8,No sabe,2024
v763c,0,No,2024
v763c,1,Sí,2024
v763c,8,No sabe,2024
v763d,0,No,2024
v763d,1,Sí,2024
v763d,8,No sabe,2024
v763e,0,No,2024
v763e,1,Sí,2024
v763e,8,No sabe,2024
v763f,0,No,2024
v763f,1,Sí,2024
v763f,8,No sabe,2024
v763g,0,No,2024
v763g,1,Sí,2024
v763g,8,No sabe,2024
v766a,98,No sabe,2024
v766b,98,No sabe,2024
v767a,1,Esposo/conviviente,2024
v767a,2,Novio/prometido,2024
v767a,3,Amigo,2024
v767a,4,Compañero casual,2024
v767a,5,Pariente,2024
v767a,6,Trabajador sexual,2024
v767a,7,Live-in partner,2013
v767a,8,Enamorado,2024
v767a,96,Otro,2024
v767b,1,Esposo/conviviente,2024
v767b,2,Novio/prometido,2024
v767b,3,Amigo,2024
v767b,4,Compañero casual,2024
v767b,5,Pariente,2024
v767b,6,Trabajador sexual,2024
v767b,7,Live-in partner,2013
v767b,8,Enamorado,2024
v767b,96,Otro,2024
v767c,1,Esposo/conviviente,2024
v767c,2,Novio/prometido,2024
v767c,3,Amigo,2024
v767c,4,Compañero casual,2024
v767c,5,Pariente,2024
v767c,6,Trabajador sexual,2024
v767c,7,Live-in partner,2013
v767c,8,Enamorado,2024
v767c,96, Otro,2024
v768a,101,Un día,2024
v768a,201,Un mes,2024
v768a,301,Un año,2024
v768b,101,Un día,2024
v768b,201,Un mes,2024
v768b,301,Un año,2024
v768c,101,Un día,2024
v768c,201,Un mes,2024
v768c,301,Un año,2024
v769,0,No,2024
v769,1,Sí,2024
v769,8,No sabe,2024
v769a,0,No,2024
v769a,1,Sí,2024
v769a,8,No sabe,2024
v770,0,No,2024
v770,1,Sí,2024
v770a,0,No,2024
v770a,1,Sí,2024
v770b,0,No,2024
v770b,1,Sí,2024
v770c,0,No,2024
v770c,1,Sí,2024
v770d,0,No,2024
v770d,1,Sí,2024
v770e,0,No,2024
v770e,1,Sí,2024
v770f,0,No,2024
v770f,1,Sí,2024
v770g,0,No,2024
v770g,1,Sí,2024
v770h,0,No,2024
v770h,1,Sí,2024
v770i,0,No,2024
v770i,1,Sí,2024
v770j,0,No,2024
v770j,1,Sí,2024
v770k,0,No,2024
v770k,1,Sí,2024
v770l,0,No,2024
v770l,1,Sí,2024
v770m,0,No,2024
v770m,1,Sí,2024
v770n,0,No,2024
v770n,1,Sí,2024
v770o,0,No,2024
v770o,1,Sí,2024
v770p,0,No,2024
v770p,1,Sí,2024
v770q,0,No,2024
v770q,1,Sí,2024
v770r,0,No,2024
v770r,1,Sí,2024
v770s,0,No,2024
v770s,1,Sí,2024
v770t,0,No,2024
v770t,1,Sí,2024
v770u,0,No,2024
v770u,1,Sí,2024
v770v,0,No,2024
v770v,1,Sí,2024
v770w,0,No,2024
v770w,1,Sí,2024
v770x,0,No,2024
v770x,1,Sí,2024
v774a,0,No,2024
v774a,1,Sí,2024
v774a,8,No sabe,2024
v774b,0,No,2024
v774b,1,Sí,2024
v774b,8,No sabe,2024
v774c,0,No,2024
v774c,1,Sí,2024
v774c,8,No sabe,2024
v775,0,No,2024
v775,1,Sí,2024
v775,8,No sabe,2024
v777,0,No,2024
v777,1,Sí,2024
v777,8,No sabe,2024
v778,0,No,2024
v778,1,Sí,2024
v778,8,No sabe,2024
v779,0,No,2024
v779,1,Sí,2024
v779,8,No sabe,2024
v780,0,No,2024
v780,1,Sí,2024
v780,8,DK,2013
v781,0,No,2024
v781,1,Sí,2024
v783,0,No,2024
v783,1,Sí,2024
v784a,0,No,2024
v784a,1,Sí,2024
v784b,0,No,2024
v784b,1,Sí,2024
v784c,0,No,2024
v784c,1,Sí,2024
v784d,0,No,2024
v784d,1,Sí,2024
v784e,0,No,2024
v784e,1,Sí,2024
v784f,0,No,2024
v784f,1,Sí,2024
v784g,0,No,2024
v784g,1,Sí,2024
v784h,0,No,2024
v784h,1,Sí,2024
v784i,0,No,2024
v784i,1,Sí,2024
v784j,0,No,2024
v784j,1,Sí,2024
v784k,0,No,2024
v784k,1,Sí,2024
v784l,0,No,2024
v784l,1,Sí,2024
v784m,0,No,2024
v784m,1,Sí,2024
v784n,0,No,2024
v784n,1,Sí,2024
v784o,0,No,2024
v784o,1,Sí,2024
v784p,0,No,2024
v784p,1,Sí,2024
v784q,0,No,2024
v784q,1,Sí,2024
v784r,0,No,2024
v784r,1,Sí,2024
v784s,0,No,2024
v784s,1,Sí,2024
v784t,0,No,2024
v784t,1,Sí,2024
v784u,0,No,2024
v784u,1,Sí,2024
v784v,0,No,2024
v784v,1,Sí,2024
